"pl_rec","pl_year","pl_month","pl_day","pl_heure","pl_latitude","pl_longitude","ctd_rec","ctd_year","ctd_month","ctd_day","ctd_time","ctd_latitude","ctd_longitude","ctd_odf_filename","match_code"
235,2001,10,29,500,43.87,-62.86,24812,2001,10,29,717,43.8763,-62.8768,"CTD_HUD2001061_23_1_DN.ODF",2
236,2001,10,31,2335,44.04,-59.03,24819,2001,10,31,318,44.0173,-59.037,"CTD_HUD2001061_DEEPGULLY#3._1_DN.ODF",2
237,2002,10,22,4,43.88,-62.83,25909,2002,10,22,748,44.2662,-63.3155,"CTD_HUD2002064_012_1_DN.ODF",3
237,2002,10,22,4,43.88,-62.83,25911,2002,10,22,1142,44.2223,-62.2438,"CTD_SENTINEL02_43_1_DN.ODF",3
237,2002,10,22,4,43.88,-62.83,25912,2002,10,22,1142,44.2223,-62.2438,"CTD_SENTINEL02_43_1_DN.ODF",3
238,2002,10,22,2223,43.27,-65.02,25915,2002,10,22,2356,43.2477,-65.0455,"CTD_HUD2002064_014_1_DN.ODF",2
239,2003,4,18,1805,43.84,-62.84,26204,2003,4,15,1220,44.678,-63.4455,"CTD_BCD2003667_20_1_DN.ODF",4
239,2003,4,18,1805,43.84,-62.84,26205,2003,4,15,1245,44.687,-63.6318,"CTD_BCD2003667_21_1_DN.ODF",4
239,2003,4,18,1805,43.84,-62.84,26206,2003,4,15,1259,44.6883,-63.6383,"CTD_BCD2003667_22_1_DN.ODF",4
240,2003,10,20,612,43.26,-65.04,26748,2003,10,20,521,43.2475,-65.048,"CTD_HUD2003067_02_1_DN.ODF",2
241,2003,10,23,1431,43.91,-62.92,26770,2003,10,23,1527,43.8817,-62.8805,"CTD_HUD2003067_017_1_DN.ODF",2
242,2004,4,27,408,43.26,-65.05,26969,2004,4,27,544,43.2532,-65.051,"CTD_HUD2004009_019RL1_1_DN.ODF",2
243,2004,4,27,1337,43.85,-62.91,26970,2004,4,27,1524,43.8842,-62.8828,"CTD_HUD2004009_020_1_DN.ODF",2
244,2004,4,28,618,44,-59.04,26972,2004,4,28,418,44.02,-59.0398,"CTD_HUD2004009_021_1_DN.ODF",2
245,2004,10,20,225,43.25,-65.03,27563,2004,10,20,534,43.2512,-65.4808,"CTD_HUD2004055_BBL1_1_DN.ODF",3
245,2004,10,20,225,43.25,-65.03,27564,2004,10,20,901,42.992,-65.4817,"CTD_HUD2004055_012_1_DN.ODF",3
245,2004,10,20,225,43.25,-65.03,27565,2004,10,20,1154,42.7515,-65.4845,"CTD_HUD2004055_016_1_DN.ODF",3
246,2004,10,27,1058,43.99,-59.04,27592,2004,10,27,1317,44.0143,-59.048,"CTD_HUD2004055_106_1_DN.ODF",2
247,2005,6,13,221,43.35,-67.05,27883,2005,6,13,439,43.3392,-67.2307,"CTD_HUD2005021_003_1_DN.ODF",2
248,2005,6,13,513,43.34,-67.21,27883,2005,6,13,439,43.3392,-67.2307,"CTD_HUD2005021_003_1_DN.ODF",2
249,2005,6,13,1749,43.32,-67.09,27883,2005,6,13,439,43.3392,-67.2307,"CTD_HUD2005021_003_1_DN.ODF",2
250,2005,6,15,1638,41.72,-65.77,27886,2005,6,15,1244,41.7653,-65.7392,"CTD_HUD2005021_006_1_DN.ODF",2
251,2005,6,16,620,42.04,-65.64,27888,2005,6,16,410,41.993,-65.726,"CTD_HUD2005021_007_1_DN.ODF",2
252,2005,6,16,1229,42.01,-65.68,27888,2005,6,16,410,41.993,-65.726,"CTD_HUD2005021_007_1_DN.ODF",2
253,2005,10,22,1343,44.05,-59.03,28358,2005,10,22,1617,44.02,-59.0382,"CTD_HUD2005055_069_1_DN.ODF",2
253,2005,10,22,1343,44.05,-59.03,28359,2005,10,22,1617,44.02,-59.0382,"CTD_HUD2005055_069_1_DN.ODF",2
254,2005,10,29,1057,43.87,-62.91,28379,2005,10,29,734,43.8795,-62.88,"CTD_HUD2005055_100_1_DN.ODF",2
254,2005,10,29,1057,43.87,-62.91,28380,2005,10,29,734,43.8795,-62.88,"CTD_HUD2005055_100_1_DN.ODF",2
255,2005,10,29,1823,43.23,-65.08,28381,2005,10,29,2132,43.2374,-65.0712,"CTD_HUD2005055_109_1_DN.ODF",2
255,2005,10,29,1823,43.23,-65.08,28382,2005,10,29,2132,43.2374,-65.0712,"CTD_HUD2005055_109_1_DN.ODF",2
256,2006,4,24,2011,44,-59.04,28572,2006,4,24,116,44.0862,-59.033,"CTD_HUD2006008_038_1_DN.ODF",2
256,2006,4,24,2011,44,-59.04,28573,2006,4,24,232,44.0698,-59.0662,"CTD_HUD2006008_039_1_DN.ODF",2
256,2006,4,24,2011,44,-59.04,28574,2006,4,24,606,44.0145,-58.9853,"CTD_HUD2006008_031_1_DN.ODF",2
256,2006,4,24,2011,44,-59.04,28575,2006,4,24,736,44.028,-58.9598,"CTD_HUD2006008_032_1_DN.ODF",2
257,2006,4,24,2305,44.23,-59.1,28572,2006,4,24,116,44.0862,-59.033,"CTD_HUD2006008_038_1_DN.ODF",2
257,2006,4,24,2305,44.23,-59.1,28573,2006,4,24,232,44.0698,-59.0662,"CTD_HUD2006008_039_1_DN.ODF",2
258,2006,4,25,929,44.22,-59.53,28579,2006,4,25,756,44.2293,-59.5593,"CTD_HUD2006008_042_1_DN.ODF",2
259,2006,4,30,1157,43.86,-62.89,28608,2006,4,30,414,43.6673,-60.6453,"CTD_HUD2006008_110_1_DN.ODF",3
260,2006,5,3,420,43.23,-65.07,28610,2006,5,3,642,43.2497,-65.0502,"CTD_HUD2006008_116_1_DN.ODF",2
261,2007,4,5,2119,43.23,-65.03,29584,2007,4,5,2204,43.2333,-65.05,"CTD_HUD2007001_013_1_DN.ODF",2
261,2007,4,5,2119,43.23,-65.03,29585,2007,4,5,2242,43.2333,-65.05,"CTD_HUD2007001_014_1_DN.ODF",2
262,2007,4,10,2344,43.87,-62.89,29602,2007,4,10,1150,42.8333,-61.7333,"CTD_HUD2007001_056_1_DN.ODF",3
262,2007,4,10,2344,43.87,-62.89,29603,2007,4,10,1411,42.9833,-61.75,"CTD_HUD2007001_058_1_DN.ODF",3
262,2007,4,10,2344,43.87,-62.89,29604,2007,4,10,1500,42.9167,-61.7,"CTD_HUD2007001_059_1_DN.ODF",3
263,2008,10,8,1155,43.87,-62.87,NA,NA,NA,NA,NA,NA,NA,NA,0
264,2008,10,10,1948,42.61,-64.08,NA,NA,NA,NA,NA,NA,NA,NA,0
265,2008,10,11,1403,42,-65.48,31245,2008,10,14,1326,44.9333,-66.8504,"CTD_BCD2008669_10_01_DN.ODF",4
266,2008,10,12,1456,42.25,-65.86,31245,2008,10,14,1326,44.9333,-66.8504,"CTD_BCD2008669_10_01_DN.ODF",4
267,2008,10,13,928,42.88,-66.02,31245,2008,10,14,1326,44.9333,-66.8504,"CTD_BCD2008669_10_01_DN.ODF",4
267,2008,10,13,928,42.88,-66.02,31246,2008,10,16,1251,47.7833,-64.0333,"CTD_BCD2008668_005_01_DN.ODF",4
268,2008,10,13,1413,43.23,-65.07,31245,2008,10,14,1326,44.9333,-66.8504,"CTD_BCD2008669_10_01_DN.ODF",4
268,2008,10,13,1413,43.23,-65.07,31246,2008,10,16,1251,47.7833,-64.0333,"CTD_BCD2008668_005_01_DN.ODF",4
269,2008,10,18,2125,44.12,-58.18,31246,2008,10,16,1251,47.7833,-64.0333,"CTD_BCD2008668_005_01_DN.ODF",4
